type,properties/plant_code,properties/PLANT_NAME,properties/UTILITY_ID,properties/UTILITY_NA,properties/primary_fu,total_cap,properties/cap_coal,properties/cap_ng,properties/cap_pet,properties/cap_otherf,properties/cap_nuc,properties/cap_bio,properties/cap_geo,properties/cap_hydro,properties/cap_pump,properties/cap_solar,properties/cap_wind,properties/cap_wood,properties/cap_other,properties/Capacity_b,properties/producer_t,properties/Source,properties/PrimaryFue,geometry/type,lon,lat
Feature,8022,Boulder Park,20169,Avista Corp,NG,24.6,0,24.6,0,,0,,,0,0,0,0,,,Natural Gas = 24.6 MW,Electric Utility,EIA,Natural Gas,Point,-117.14722200012055,47.6972220000992
Feature,8023,Columbia,20856,Wisconsin Power & Light Co,COAL,1122,1122,0,0,,0,,,0,0,0,0,,,Coal = 1122 MW,Electric Utility,EIA,Coal,Point,-89.42030000016382,43.4864000002635
Feature,8026,Hartzog,1307,Basin Electric Power Coop,NG,15,0,15,0,,0,,,0,0,0,0,,,Natural Gas = 15 MW,Electric Utility,EIA,Natural Gas,Point,-105.53220000005473,43.829400000098886
Feature,8027,Blue Lake,13781,Northern States Power Co - Minnesota,NG,453,0,300,153,,0,,,0,0,0,0,,,Natural Gas = 300 MW  Petroleum = 153 MW,Electric Utility,EIA,Natural Gas,Point,-93.4315000004335,44.78549999974236
Feature,8028,Arvada,1307,Basin Electric Power Coop,NG,15,0,15,0,,0,,,0,0,0,0,,,Natural Gas = 15 MW,Electric Utility,EIA,Natural Gas,Point,-106.10920000016505,44.689999999978056
Feature,8029,Sycamore,12341,MidAmerican Energy Co,NG,148.5,0,148.5,0,,0,,,0,0,0,0,,,Natural Gas = 148.5 MW,Electric Utility,EIA,Natural Gas,Point,-93.67690000006816,41.672199999774556
Feature,8030,Barber Creek,1307,Basin Electric Power Coop,NG,15,0,15,0,,0,,,0,0,0,0,,,Natural Gas = 15 MW,Electric Utility,EIA,Natural Gas,Point,-105.76890000031732,43.721900000258785
Feature,8031,Emery Station,9417,Interstate Power and Light Co,NG,496.8,0,496.8,0,,0,,,0,0,0,0,,,Natural Gas = 496.8 MW,Electric Utility,EIA,Natural Gas,Point,-93.29222199988288,43.0939999999095
Feature,8034,Yankton,13809,NorthWestern Energy - (SD),NG,13.5,0,8.7,4.8,,0,,,0,0,0,0,,,Natural Gas = 8.7 MW  Petroleum = 4.8 MW,Electric Utility,EIA,Natural Gas,Point,-97.3533330001078,42.89333300023601
Feature,8036,Cooper,13337,Nebraska Public Power District,NUC,766,0,0,0,,766,,,0,0,0,0,,,Nuclear = 766 MW,Electric Utility,EIA,Nuclear,Point,-95.64080000034744,40.362800000142684
Feature,8037,Clifton,18315,Sunflower Electric Power Corp,NG,75.9,0,73.4,2.5,,0,,,0,0,0,0,,,Natural Gas = 73.4 MW  Petroleum = 2.5 MW,Electric Utility,EIA,Natural Gas,Point,-97.27780000009064,39.61249999969958
Feature,8042,Belews Creek,5416,"Duke Energy Carolinas, LLC",COAL,2220,2220,0,0,,0,,,0,0,0,0,,,Coal = 2220 MW,Electric Utility,EIA,Coal,Point,-80.06030000038876,36.28110000016992
Feature,8048,Anclote,6455,"Duke Energy Florida, Inc",NG,991,0,991,0,,0,,,0,0,0,0,,,Natural Gas = 991 MW,Electric Utility,EIA,Natural Gas,Point,-82.78861099997835,28.18444400027873
Feature,8049,Intercession City,6455,"Duke Energy Florida, Inc",NG,986,0,557,429,,0,,,0,0,0,0,,,Natural Gas = 557 MW  Petroleum = 429 MW,Electric Utility,EIA,Natural Gas,Point,-81.54861099983155,28.262777999857914
Feature,8050,Juneau,20863,Wisconsin River Power Company,PET,12.3,0,0,12.3,,0,,,0,0,0,0,,,Petroleum = 12.3 MW,Electric Utility,EIA,Petroleum,Point,-90.02420000025313,44.057499999869094
Feature,8053,Pouch,15296,New York Power Authority,NG,47,0,47,0,,0,,,0,0,0,0,,,Natural Gas = 47 MW,Electric Utility,EIA,Natural Gas,Point,-74.06848999976036,40.61820000033108
Feature,8054,Gerald Andrus,12685,Entergy Mississippi Inc,NG,672.6,0,672.6,0,,0,,,0,0,0,0,,,Natural Gas = 672.6 MW,Electric Utility,EIA,Natural Gas,Point,-91.11670000032814,33.35000000017474
Feature,8055,Arkansas Nuclear One,814,Entergy Arkansas Inc,NUC,1819,0,0,0,,1819,,,0,0,0,0,,,Nuclear = 1819 MW,Electric Utility,EIA,Nuclear,Point,-93.23510000035984,35.310999999744354
Feature,8056,Waterford 1 & 2,11241,Entergy Louisiana LLC,NG,855.1,0,821.7,33.4,,0,,,0,0,0,0,,,Natural Gas = 821.7 MW  Petroleum = 33.4 MW,Electric Utility,EIA,Natural Gas,Point,-90.47684000013935,29.99888399987087
Feature,8059,Comanche,15474,Public Service Co of Oklahoma,NG,264,0,260,4,,0,,,0,0,0,0,,,Natural Gas = 260 MW  Petroleum = 4 MW,Electric Utility,EIA,Natural Gas,Point,-98.32440000041187,34.54309999989691
Feature,8063,DeCordova Steam Electric Station,55983,Luminant Generation Company LLC,NG,1138,0,1138,0,,0,,,0,0,0,0,,,Natural Gas = 1138 MW,IPP,EIA,Natural Gas,Point,-97.70055599964324,32.40305600016443
Feature,8066,Jim Bridger,14354,PacifiCorp,COAL,2111,2111,0,0,,0,,,0,0,0,0,,,Coal = 2111 MW,Electric Utility,EIA,Coal,Point,-108.78750000024027,41.73780000006026
Feature,8067,Fort Lupton,15466,Public Service Co of Colorado,NG,90,0,90,0,,0,,,0,0,0,0,,,Natural Gas = 90 MW,Electric Utility,EIA,Natural Gas,Point,-104.79600000025242,40.092199999790104
Feature,8068,Santan,16572,Salt River Project,NG,1227,0,1227,0,,0,,,0,0,0,0,,,Natural Gas = 1227 MW,Electric Utility,EIA,Natural Gas,Point,-111.75030000003984,33.33250000013458
Feature,8069,Huntington,14354,PacifiCorp,COAL,909,909,0,0,,0,,,0,0,0,0,,,Coal = 909 MW,Electric Utility,EIA,Coal,Point,-111.0781000001408,39.379199999991926
Feature,8073,Beaver,15248,Portland General Electric Co,NG,487,0,487,0,,0,,,0,0,0,0,,,Natural Gas = 487 MW,Electric Utility,EIA,Natural Gas,Point,-123.17391999989741,46.172400999692734
Feature,8076,Ellwood,15908,NRG California South LP,NG,54,0,54,0,,0,,,0,0,0,0,,,Natural Gas = 54 MW,IPP,EIA,Natural Gas,Point,-119.90005500013028,34.43141900004222
Feature,8083,Keahole,8287,Hawaii Electric Light Co Inc,PET,79,0,0,79,,0,,,0,0,0,0,,,Petroleum = 79 MW,Electric Utility,EIA,Petroleum,Point,-156.02829999963947,19.7317000001735
Feature,8100,Springfield,17834,City of Springfield - (CO),PET,2.7,0,0,2.7,,0,,,0,0,0,0,,,Petroleum = 2.7 MW,Electric Utility,EIA,Petroleum,Point,-102.6216999996399,37.40279999995299
Feature,8102,General James M Gavin,58620,AEP Generation Resources Inc,COAL,2598,2598,0,0,,0,,,0,0,0,0,,,Coal = 2598 MW,Electric Utility,EIA,Coal,Point,-82.11580000015903,38.9347000000002
Feature,8105,Halstad,7969,City of Halstad - (MN),PET,3.8,0,0,3.8,,0,,,0,0,0,0,,,Petroleum = 3.8 MW,Electric Utility,EIA,Petroleum,Point,-96.81500000044213,47.352499999763864
Feature,8106,Tipton,18947,City of Tipton - (IA),NG,8.7,0,4.4,4.3,,0,,,0,0,0,0,,,Natural Gas = 4.4 MW  Petroleum = 4.3 MW,Electric Utility,EIA,Natural Gas,Point,-91.13209999980516,41.77170000021581
Feature,8108,Hopkinton,8847,City of Hopkinton - (IA),PET,3.8,0,0,3.8,,0,,,0,0,0,0,,,Petroleum = 3.8 MW,Electric Utility,EIA,Petroleum,Point,-91.24710000033313,42.34354199999977
Feature,8110,Stanberry,17946,City of Stanberry - (MO),NG,4.3,0,4,0.3,,0,,,0,0,0,0,,,Natural Gas = 4 MW  Petroleum = 0.3 MW,Electric Utility,EIA,Natural Gas,Point,-94.54329999985893,40.219699999879616
Feature,8219,Ray D Nixon,3989,City of Colorado Springs - (CO),COAL,268,208,60,0,,0,,,0,0,0,0,,,Coal = 208 MW  Natural Gas = 60 MW,Electric Utility,EIA,Coal,Point,-104.70576999984168,38.633450999679006
Feature,8222,Coyote,14232,Otter Tail Power Co,COAL,427,427,0,0,,0,,,0,0,0,0,,,Coal = 427 MW,Electric Utility,EIA,Coal,Point,-101.81572200009428,47.22144700024401
Feature,8223,Springerville,24211,Tucson Electric Power Co,COAL,1614.1,1609,0,0,,0,,,0,0,5.1,0,,,Coal = 1609 MW  Solar = 5.1 MW,Electric Utility,EIA,Coal,Point,-109.16389999992957,34.31859999976504
Feature,8224,North Valmy,17166,Sierra Pacific Power Co,COAL,522,522,0,0,,0,,,0,0,0,0,,,Coal = 522 MW,Electric Utility,EIA,Coal,Point,-117.15160499986771,40.881317000162134
Feature,8225,FirstEnergy Seneca,6526,FirstEnergy Generation Corp,HPS,451,0,0,0,,0,,,0,451,0,0,,,Pumped Storage = 451 MW,IPP,EIA,Pumped Storage,Point,-79.00559999984678,41.8388999997043
Feature,8226,Cheswick Power Plant,14165,NRG Power Midwest LP,COAL,563,563,0,0,,0,,,0,0,0,0,,,Coal = 563 MW,IPP,EIA,Coal,Point,-79.79060000009183,40.538300000096385
Feature,8227,Glen Gardner,17235,NRG REMA LLC,NG,144,0,144,0,,0,,,0,0,0,0,,,Natural Gas = 144 MW,IPP,EIA,Natural Gas,Point,-74.92070000021907,40.68150000002651
Feature,8902,Hoover Dam,2518,U S Bureau of Reclamation,HYC,1039.7,0,0,0,,0,,,1039.7,0,0,0,,,Hydro = 1039.7 MW,Electric Utility,EIA,Hydroelectric,Point,-114.73800600039911,36.01550999966089
Feature,8906,Astoria Generating Station,54863,U S Power Generating Company LLC,PET,1334,0,199.7,1134.3,,0,,,0,0,0,0,,,Natural Gas = 199.7 MW  Petroleum = 1134.3 MW,IPP,EIA,Petroleum,Point,-73.91256099957982,40.78767400005482
Feature,8907,Indian Point 3,6028,Entergy Nuclear Indian Point 3,NUC,1040.5,0,0,0,,1040.5,,,0,0,0,0,,,Nuclear = 1040.5 MW,IPP,EIA,Nuclear,Point,-73.95259999965285,41.27060000012704
Feature,9038,Cherry Street,8973,Town of Hudson - (MA),PET,15.3,0,0,15.3,,0,,,0,0,0,0,,,Petroleum = 15.3 MW,Electric Utility,EIA,Petroleum,Point,-71.5600000002995,42.388610999721536
Feature,9095,Monroe Street,20169,Avista Corp,HYC,15,0,0,0,,0,,,15,0,0,0,,,Hydro = 15 MW,Electric Utility,EIA,Hydroelectric,Point,-117.42055600015212,47.65361100002509
Feature,9096,Upper Falls,20169,Avista Corp,HYC,10.2,0,0,0,,0,,,10.2,0,0,0,,,Hydro = 10.2 MW,Electric Utility,EIA,Hydroelectric,Point,-117.41888900007262,47.65444399976803
Feature,9674,Nine Springs,11479,Madison Gas & Electric Co,NG,13.6,0,13.6,0,,0,,,0,0,0,0,,,Natural Gas = 13.6 MW,Electric Utility,EIA,Natural Gas,Point,-89.35860000000163,43.038600000072734
Feature,9842,Newhalem,16868,City of Seattle - (WA),HYC,2.3,0,0,0,,0,,,2.3,0,0,0,,,Hydro = 2.3 MW,Electric Utility,EIA,Hydroelectric,Point,-121.24082600021663,48.67594400025109
Feature,9864,Cabot Holyoke,8776,City of Holyoke Gas and Electric Dept.,HYC,2,0,0,0,,0,,,2,0,0,0,,,Hydro = 2 MW,Electric Utility,EIA,Hydroelectric,Point,-72.61000000000364,42.199999999832876
Feature,10002,ACE Cogeneration Facility,52,ACE Cogeneration Co,COAL,101.2,101.2,0,0,,0,,,0,0,0,0,,,Coal = 101.2 MW,Electric CHP,EIA,Coal,Point,-117.38358400027437,35.76576700026032
Feature,10003,Colorado Energy Nations Company,19173,Colorado Energy Nations Company LLLP,COAL,40,40,0,0,,0,,,0,0,0,0,,,Coal = 40 MW,Electric CHP,EIA,Coal,Point,-105.21499999987171,39.76060000029563
Feature,10004,Mosaic South Pierce Operations,9383,Mosaic Fertilizer LLC,OTH,37,0,0,0,,0,,,0,0,0,0,,37,Other = 37 MW,Industrial,EIA,Other,Point,-81.93878700037273,27.76522000035561
Feature,10005,Dinosaur Point,9397,International Turbine Res Inc,WND,17,0,0,0,,0,,,0,0,0,17,,,Wind = 17 MW,IPP,EIA,Wind,Point,-121.17079999987784,37.047800000190946
Feature,10008,Baptist Medical Center,1194,Baptist Memorial Hospital,NG,8.1,0,8.1,0,,0,,,0,0,0,0,,,Natural Gas = 8.1 MW,Commercial,EIA,Natural Gas,Point,-81.66439999965674,30.315600000282302
Feature,10012,Covanta Warren Energy,4458,Covanta Warren Energy Resource Co LP,BIO,10,0,0,0,,0,10,,0,0,0,0,,,Biomass = 10 MW,IPP,EIA,Biomass,Point,-75.01120000006823,40.82049999966506
Feature,10013,Covanta Hennepin Energy,4435,Covanta Energy Co,BIO,33.7,0,0,0,,0,33.7,,0,0,0,0,,,Biomass = 33.7 MW,IPP,EIA,Biomass,Point,-93.2803819996223,44.98329999989411
Feature,10014,Lucky Peak Power Plant Project,1932,Boise-Kuna Irrigation District,HYC,83,0,0,0,,0,,,83,0,0,0,,,Hydro = 83 MW,IPP,EIA,Hydroelectric,Point,-116.05829999970369,43.527999999919416
Feature,10017,West Point Mill,17465,RockTenn-West Point Mill,WOOD,101,0,0,0,,0,,,0,0,0,0,101,,Wood = 101 MW,Industrial,EIA,Wood,Point,-76.80529999977885,37.539200000164776
Feature,10018,Desert Peak Power Plant,34691,Ormat Nevada Inc,GEO,17.5,0,0,0,,0,,17.5,0,0,0,0,,,Geothermal = 17.5 MW,IPP,EIA,Geothermal,Point,-118.95349699982752,39.75399900015325
Feature,10020,Cutrale Citrus Juices USA I,4558,Cutrale Citrus Juices USA Inc,NG,4.3,0,4.3,0,,0,,,0,0,0,0,,,Natural Gas = 4.3 MW,Industrial,EIA,Natural Gas,Point,-81.86527299988924,28.811827999836005
Feature,10025,"RED-Rochester, LLC",5624,"RED-Rochester, LLC",COAL,130.3,129.9,0,0,,0,,,0.4,0,0,0,,,Coal = 129.9 MW  Hydro = 0.4 MW,Industrial,EIA,Coal,Point,-77.6318999998712,43.19889999969367
Feature,10026,Encina Water Pollution Control,5901,Encina Joint Powers Authority,BIO,3.2,0,0,0,,0,3.2,,0,0,0,0,,,Biomass = 3.2 MW,Commercial,EIA,Biomass,Point,-117.27970000010879,33.12999999974484
Feature,10027,EUIPH Wind Farm,6042,EUI Management PH Inc,WND,25.4,0,0,0,,0,,,0,0,0,25.4,,,Wind = 25.4 MW,IPP,EIA,Wind,Point,-116.62220000007802,33.94470000026766
Feature,10028,Felt Hydroelectric Plant,3123,CDM Hydroelectric Co,HYC,5.9,0,0,0,,0,,,5.9,0,0,0,,,Hydro = 5.9 MW,IPP,EIA,Hydroelectric,Point,-111.2854209996849,43.909652999965715
Feature,10029,General Electric Aircraft Engines,7049,General Electric Aircraft Engines,NG,47.1,0,47.1,0,,0,,,0,0,0,0,,,Natural Gas = 47.1 MW,Industrial,EIA,Natural Gas,Point,-70.97389999988573,42.450000000116574
Feature,10030,NRG Energy Center Dover,7860,NRG Energy Center Dover LLC,NG,104,0,104,0,,0,,,0,0,0,0,,,Natural Gas = 104 MW,Electric CHP,EIA,Natural Gas,Point,-75.54733500010009,39.14954899983163
Feature,10031,General Mills Operations Lodi,7175,General Mills Operations Inc,NG,3.2,0,3.2,0,,0,,,0,0,0,0,,,Natural Gas = 3.2 MW,Industrial,EIA,Natural Gas,Point,-121.299399999734,38.1425000001258
Feature,10032,Powertrain Warren General Motors,7239,General Motors Corp-Warren,NG,2.7,0,2.7,0,,0,,,0,0,0,0,,,Natural Gas = 2.7 MW,Industrial,EIA,Natural Gas,Point,-83.039211999868,42.46767700001809
Feature,10033,Greater Detroit Resource Recovery,15430,Detroit Renewable Power,BIO,63.6,0,0,0,,0,63.6,,0,0,0,0,,,Biomass = 63.6 MW,Commercial,EIA,Biomass,Point,-83.05140000028312,42.36779999971672
Feature,10034,Gilroy Power Plant,3028,Calpine Gilroy Cogen LP,NG,115,0,115,0,,0,,,0,0,0,0,,,Natural Gas = 115 MW,Electric CHP,EIA,Natural Gas,Point,-121.53670000004621,37.000100000214246
Feature,10036,Hillsborough Hosiery,56590,Silverstreet Hydro,HYC,1.2,0,0,0,,0,,,1.2,0,0,0,,,Hydro = 1.2 MW,IPP,EIA,Hydroelectric,Point,-71.89400099990026,43.11390999985462
Feature,10039,John Deere Harvester Works,9788,John Deere Harvester Works Co,COAL,10,10,0,0,,0,,,0,0,0,0,,,Coal = 10 MW,Industrial,EIA,Coal,Point,-90.43659000017914,41.52431500028923
Feature,10042,Kaweah Delta District Hospital,10077,Kaweah Delta Hospital,NG,3.5,0,3.5,0,,0,,,0,0,0,0,,,Natural Gas = 3.5 MW,Commercial,EIA,Natural Gas,Point,-119.29469999967357,36.3274999996993
Feature,10043,Logan Generating Company LP,14932,US Operating Services Company,COAL,219,219,0,0,,0,,,0,0,0,0,,,Coal = 219 MW,Electric CHP,EIA,Coal,Point,-75.40666700037777,39.79279999991389
Feature,10045,Kinsleys Landfill,10277,Kinsley's Landfill Inc,BIO,2,0,0,0,,0,2,,0,0,0,0,,,Biomass = 2 MW,IPP,EIA,Biomass,Point,-75.09140000041299,39.82169999990229
Feature,10048,Central Utilities Plant LAX,10810,LAX Airport,NG,7,0,7,0,,0,,,0,0,0,0,,,Natural Gas = 7 MW,Commercial,EIA,Natural Gas,Point,-118.40425000036413,33.9439649999255
Feature,10049,Little Mac Project,54696,Little Mac Power Company,HYC,1.5,0,0,0,,0,,,1.5,0,0,0,,,Hydro = 1.5 MW,IPP,EIA,Hydroelectric,Point,-114.661619999714,42.62963700028166
Feature,10050,Fourche Creek Wastewater,11079,Little Rock Wastewater Utility,BIO,1.3,0,0,0,,0,1.3,,0,0,0,0,,,Biomass = 1.3 MW,Commercial,EIA,Biomass,Point,-92.15189999970652,34.69530000035749
Feature,10051,Lockville Hydropower,49753,"Brooks Energy, LLC",HYC,1.2,0,0,0,,0,,,1.2,0,0,0,,,Hydro = 1.2 MW,IPP,EIA,Hydroelectric,Point,-79.09119999973984,35.61839999987733
Feature,10052,Fairhaven Power,54788,DG Fairhaven Power LLC,WOOD,16,0,0,0,,0,,,0,0,0,0,16,,Wood = 16 MW,IPP,EIA,Wood,Point,-124.20280000001074,40.799499999843746
Feature,10058,General Electric Diesel Engine Plant,7075,General Electric Co,PET,4.3,0,0,4.3,,0,,,0,0,0,0,,,Petroleum = 4.3 MW,Industrial,EIA,Petroleum,Point,-80.10640000015907,41.16750000001433
Feature,10059,General Electric Great Falls Upper Hydro,7080,General Electric Co,HYC,2.1,0,0,0,,0,,,2.1,0,0,0,,,Hydro = 2.1 MW,Industrial,EIA,Hydroelectric,Point,-70.85970000032222,43.259700000250454
Feature,10061,MARS Chocolate North American LLC,11401,Mars Chocolate North America LLC,NG,10.7,0,10.7,0,,0,,,0,0,0,0,,,Natural Gas = 10.7 MW,Industrial,EIA,Natural Gas,Point,-74.82499999993985,40.86250000027373
Feature,10062,Miami Dade County Resource Recovery Fac,50085,Covanta Southeast Florida Renewable Ltd,BIO,71.6,0,0,0,,0,71.6,,0,0,0,0,,,Biomass = 71.6 MW,IPP,EIA,Biomass,Point,-80.35660000019071,25.835600000033825
Feature,10063,Derby Hydro,11943,McCallum Enterprises I LP,HYC,8.6,0,0,0,,0,,,8.6,0,0,0,,,Hydro = 8.6 MW,IPP,EIA,Hydroelectric,Point,-73.10211099970027,41.3243080000201
Feature,10066,Lockwood Hydroelectric Facility,12401,Merimil Ltd Partnership,HYC,6.4,0,0,0,,0,,,6.4,0,0,0,,,Hydro = 6.4 MW,IPP,EIA,Hydroelectric,Point,-69.62919999961368,44.5466999997211
Feature,10070,Foothills Hydro Plant,5164,Denver City & County-Foothills,HYC,3.1,0,0,0,,0,,,3.1,0,0,0,,,Hydro = 3.1 MW,IPP,EIA,Hydroelectric,Point,-105.06569999965105,39.4588000002219
Feature,10071,Portsmouth Genco LLC,56217,Portsmouth Operating Services LLC,COAL,115,115,0,0,,0,,,0,0,0,0,,,Coal = 115 MW,IPP,EIA,Coal,Point,-76.35290000009216,36.870199999664514
Feature,10072,Engineered Carbons Borger Cogen,55727,Orion Engineered Carbons,OFG,18.8,0,0,0,18.8,0,,,0,0,0,0,,,Other Fossil Gasses = 18.8 MW,Industrial,EIA,Other Fossil Gases,Point,-101.43200399980873,35.66704000026371
Feature,10074,Pulp Mill Power House,56391,Freshwater Pulp Company,WOOD,20,0,0,0,,0,,,0,0,0,0,20,,Wood = 20 MW,Industrial,EIA,Wood,Point,-124.19489999980654,40.80540000000845
Feature,10075,Taconite Harbor Energy Center,12647,Minnesota Power Inc,COAL,238.5,238.5,0,0,,0,,,0,0,0,0,,,Coal = 238.5 MW,Electric Utility,EIA,Coal,Point,-90.91139999996754,47.53140000017831
Feature,10081,Strontia Springs Hydro Plant,5068,Denver City & County of,HYC,1,0,0,0,,0,,,1,0,0,0,,,Hydro = 1 MW,IPP,EIA,Hydroelectric,Point,-105.1263000001714,39.43259999968335
Feature,10090,Commerce Refuse To Energy,11217,Los Angeles County Sanitation,BIO,9,0,0,0,,0,9,,0,0,0,0,,,Biomass = 9 MW,IPP,EIA,Biomass,Point,-118.15380000008723,33.994900000041554
Feature,10091,Total Energy Facilities,11217,Los Angeles County Sanitation,BIO,31.4,0,0,0,,0,31.4,,0,0,0,0,,,Biomass = 31.4 MW,Commercial,EIA,Biomass,Point,-118.2836000000426,33.76829999983726
Feature,10093,Tesoro Hawaii,58553,PAR Petroleum,PET,20,0,0,20,,0,,,0,0,0,0,,,Petroleum = 20 MW,Industrial,EIA,Petroleum,Point,-158.09143799967313,21.30322899976413
Feature,10099,Pedricktown Cogeneration Company LP,50160,Pedricktown Cogeneration Company LP,NG,117.9,0,117.9,0,,0,,,0,0,0,0,,,Natural Gas = 117.9 MW,Electric CHP,EIA,Natural Gas,Point,-75.42380000005652,39.76679999984252
Feature,10108,Hampton Facility,6636,Foss Manufacturing Company LLC,NG,7.6,0,3.8,3.8,,0,,,0,0,0,0,,,Natural Gas = 3.8 MW  Petroleum = 3.8 MW,Industrial,EIA,Natural Gas,Point,-70.84060000009003,42.93829999981925
Feature,10109,Franklin Industrial Complex,57280,Eagle Creek RE LLC,HYC,0.8,0,0,0,,0,,,0.8,0,0,0,,,Hydro = 0.8 MW,IPP,EIA,Hydroelectric,Point,-71.64464600014063,43.44610700026902
Feature,10110,Frito-Lay Cogen Plant,15743,Frito-Lay Inc,NG,5.5,0,5.5,0,,0,,,0,0,0,0,,,Natural Gas = 5.5 MW,Industrial,EIA,Natural Gas,Point,-119.32163300016285,35.39506299969747
Feature,10113,John B Rich Memorial Power Station,7199,Gilberton Power Co,COAL,80,80,0,0,,0,,,0,0,0,0,,,Coal = 80 MW,Electric CHP,EIA,Coal,Point,-76.19829999988231,40.79029999984577
Feature,10115,Grossmont Hospital,7726,Sharp Grossmont Hospital,NG,1.6,0,1.6,0,,0,,,0,0,0,0,,,Natural Gas = 1.6 MW,Commercial,EIA,Natural Gas,Point,-117.00639700003936,32.779729999931746
Feature,10116,Hampshire Paper,9357,Hampshire Paper Co Inc,HYC,1.8,0,0,0,,0,,,1.8,0,0,0,,,Hydro = 1.8 MW,IPP,EIA,Hydroelectric,Point,-75.3664500000295,44.29654400020618
Feature,10118,Harrisburg Facility,8181,Harrisburg Authority,BIO,20.8,0,0,0,,0,20.8,,0,0,0,0,,,Biomass = 20.8 MW,Electric CHP,EIA,Biomass,Point,-76.85387199971768,40.244241999807315
Feature,10120,PInova Inc,8486,PInova Inc,WOOD,9.1,0,0,0,,0,,,0,0,0,0,9.1,,Wood = 9.1 MW,Industrial,EIA,Wood,Point,-81.47872400030829,31.16477200017258
Feature,10121,High Shoals Hydro,8596,High Shoals Hydro,HYC,1.4,0,0,0,,0,,,1.4,0,0,0,,,Hydro = 1.4 MW,IPP,EIA,Hydroelectric,Point,-83.504932000297,33.81654700024045
Feature,10122,CIP II/AR Bridgewater Holdings - NJCOE,59069,CIP II/AR Bridgewater Holdings LLC,NG,4.1,0,4.1,0,,0,,,0,0,0,0,,,Natural Gas = 4.1 MW,Commercial,EIA,Natural Gas,Point,-74.63400000031277,40.62399999990205
Feature,10123,Hoffmann LaRoche,8701,Hoffman LaRoche Inc,NG,8.2,0,8.2,0,,0,,,0,0,0,0,,,Natural Gas = 8.2 MW,Industrial,EIA,Natural Gas,Point,-74.15500000022276,40.835900000170035
Feature,10124,Hollow Dam Power Partnership,56590,Silverstreet Hydro,HYC,0.6,0,0,0,,0,,,0.6,0,0,0,,,Hydro = 0.6 MW,IPP,EIA,Hydroelectric,Point,-75.33614200027172,44.296453000062904
Feature,10125,Honeywell Farms,8758,Honeywell Farm Inc,NG,4.4,0,2.8,1.6,,0,,,0,0,0,0,,,Natural Gas = 2.8 MW  Petroleum = 1.6 MW,Industrial,EIA,Natural Gas,Point,-73.80279999983998,40.698600000008845
Feature,10128,Gosselin Hydro Plant,8787,Humboldt Bay Mun Water Dist,HYC,0.4,0,0,0,,0,,,0.4,0,0,0,,,Hydro = 0.4 MW,IPP,EIA,Hydroelectric,Point,-123.43469999981592,40.36999999972211
Feature,10129,Indiana University of Pennsylvania,9335,Indiana University of Penn,NG,24,0,24,0,,0,,,0,0,0,0,,,Natural Gas = 24 MW,Commercial,EIA,Natural Gas,Point,-79.15939999999046,40.614399999922234
Feature,10137,Deweys Mill,9093,Hydro Energies Inc,HYC,2.9,0,0,0,,0,,,2.9,0,0,0,,,Hydro = 2.9 MW,IPP,EIA,Hydroelectric,Point,-72.40609999975882,43.64110000032394
Feature,10138,South Dry Creek Hydro,9370,Hydrodynamics Inc,HYC,2,0,0,0,,0,,,2,0,0,0,,,Hydro = 2 MW,IPP,EIA,Hydroelectric,Point,-109.16519999958794,45.20634099972377
Feature,10139,Isabella Hydro Project,9439,Isabella Partners,HYC,11.8,0,0,0,,0,,,11.8,0,0,0,,,Hydro = 11.8 MW,IPP,EIA,Hydroelectric,Point,-118.48220000029823,35.64389999973133
Feature,10140,Birch Creek Power,1751,Birch Power Co,HYC,2.6,0,0,0,,0,,,2.6,0,0,0,,,Hydro = 2.6 MW,IPP,EIA,Hydroelectric,Point,-112.71943900014854,44.027443999798436
Feature,10143,Colver Power Project,9379,"Inter-Power/AhlCon Partners, L.P.",COAL,110,110,0,0,,0,,,0,0,0,0,,,Coal = 110 MW,IPP,EIA,Coal,Point,-78.79999999991054,40.549999999810495
Feature,10144,Sierra Pacific Lincoln Facility,17164,Sierra Pacific Industries Inc,WOOD,17.4,0,0,0,,0,,,0,0,0,0,17.4,,Wood = 17.4 MW,Industrial,EIA,Wood,Point,-121.30970000013667,38.903200000000645
Feature,10148,White Pine Electric Power,1951,White Pine Electric Power LLC,COAL,54,54,0,0,,0,,,0,0,0,0,,,Coal = 54 MW,IPP,EIA,Coal,Point,-89.56689999971202,46.76440000002759
